rm_id,product_id,purchase_order_id,purchase_order_item_no,receival_item_no,batch_id,transporter_name,vehicle_no,unit_status,vehicle_start_weight,vehicle_end_weight,gross_weight,tare_weight,net_weight,wood,ironbands,plastic,water,ice,other,chips,packaging,cardboard
2135,91900160.0,251844,330,3,,Transporter8,Vehicle4750,Transferred,37420.0,15580.0,240.0,20.0,220.0,,,,,,,,,
2146,91900160.0,251841,260,1,,Transporter8,Vehicle5778,Transferred,32880.0,14200.0,600.0,0.0,600.0,,,,,,,,,
2160,91900143.0,251841,290,2,,Transporter8,Vehicle5778,Transferred,32880.0,14200.0,4570.0,60.0,4510.0,,,,,,,,,
2142,91900302.0,251841,280,3,,Transporter8,Vehicle5778,Transferred,32880.0,14200.0,3980.0,0.0,3980.0,,,,,,,,,
2134,91900146.0,251841,270,4,,Transporter8,Vehicle5778,Transferred,32880.0,14200.0,7490.0,164.0,7326.0,,,,,,,,,
2130,91900143.0,251841,290,5,,Transporter8,Vehicle5778,Transferred,32880.0,14200.0,2040.0,82.0,1958.0,,,,,,,,,
2142,91900302.0,251861,170,1,,Transporter8,Vehicle5475,Transferred,36840.0,16200.0,820.0,0.0,820.0,,,,,,,,,
2160,91900143.0,251861,160,2,,Transporter8,Vehicle5475,Transferred,36840.0,16200.0,8580.0,24.0,8556.0,,,,,,,,,
2130,91900143.0,251861,160,3,,Transporter8,Vehicle5475,Transferred,36840.0,16200.0,11240.0,0.0,11240.0,,,,,,,,,
2130,91900143.0,255451,10,1,,Transporter8,Vehicle5452,Transferred,22540.0,14160.0,8380.0,0.0,8380.0,,,,,,,,,
2149,91900170.0,254082,100,1,,Transporter8,Vehicle3313,Transferred,20640.0,13200.0,7440.0,0.0,7440.0,,,,,,,,,
2131,91900302.0,251831,280,1,,Transporter8,Vehicle217,Transferred,27860.0,17220.0,10640.0,0.0,10640.0,,,,,,,,,
2130,91900143.0,251854,160,1,,Transporter8,Vehicle6197,Transferred,37180.0,16220.0,20960.0,0.0,20960.0,,,,,,,,,
2130,91900143.0,251865,160,1,,Transporter8,Vehicle5932,Transferred,39160.0,16460.0,22700.0,0.0,22700.0,,,,,,,,,
2160,91900143.0,251863,160,1,,Transporter8,Vehicle6042,Transferred,35940.0,14440.0,15960.0,0.0,15960.0,,,,,,,,,
2146,91900160.0,255486,10,2,,Transporter8,Vehicle6042,Transferred,35940.0,14440.0,4700.0,0.0,4700.0,,,,,,,,,
2145,91900146.0,255719,10,3,,Transporter8,Vehicle6042,Transferred,35940.0,14440.0,840.0,0.0,840.0,,,,,,,,,
2130,91900143.0,251841,290,1,,Transporter8,Vehicle6587,Transferred,40120.0,14240.0,25880.0,0.0,25880.0,,,,,,,,,
2160,91900143.0,251831,290,1,,Transporter8,Vehicle120,Transferred,42940.0,24140.0,18800.0,100.0,18700.0,,,,,,,,,
2130,91900143.0,251847,310,1,,Transporter8,Vehicle4796,Transferred,20440.0,12540.0,7900.0,0.0,7900.0,,,,,,,,,
2130,91900143.0,251861,160,1,,Transporter8,Vehicle692,Transferred,35480.0,14580.0,20900.0,500.0,20400.0,,,,,,,,,
2131,91900302.0,255059,20,1,,Transporter8,Vehicle6959,Transferred,31780.0,15160.0,16620.0,0.0,16620.0,,,,,,,,,
2131,91900302.0,255757,10,1,,Transporter8,Vehicle6960,Transferred,39780.0,15780.0,24000.0,0.0,24000.0,,,,,,,,,
2160,91900143.0,251847,310,1,,Transporter8,Vehicle5591,Transferred,33880.0,14960.0,14700.0,0.0,14700.0,,,,,,,,,
2142,91900302.0,251847,340,2,,Transporter8,Vehicle5591,Transferred,33880.0,14960.0,3120.0,0.0,3120.0,,,,,,,,,
2144,91900871.0,251847,360,3,,Transporter8,Vehicle5591,Transferred,33880.0,14960.0,1100.0,0.0,1100.0,,,,,,,,,
2153,91900170.0,255416,10,1,,Transporter8,Vehicle79,Transferred,26940.0,16580.0,10360.0,0.0,10360.0,,,,,,,,,
2132,91900330.0,254682,30,1,,Transporter8,Vehicle6471,Transferred,38380.0,14000.0,5256.0,160.0,5096.0,,,,,,,,,
2132,91900330.0,254682,60,4,,Transporter8,Vehicle6471,Transferred,38380.0,14000.0,4674.0,0.0,4674.0,,,,,,,,,
2131,91900302.0,254682,50,5,,Transporter8,Vehicle6471,Transferred,38380.0,14000.0,8170.0,120.0,8050.0,,,,,,,,,
2130,91900143.0,254682,40,6,,Transporter8,Vehicle6471,Transferred,38380.0,14000.0,6280.0,104.0,6176.0,,,,,,,,,
2130,91900143.0,251828,210,1,,Transporter8,Vehicle2078,Transferred,25480.0,15660.0,9820.0,0.0,9820.0,,,,,,,,,
2130,91900143.0,251838,60,1,,Transporter8,Vehicle3942,Transferred,41220.0,17140.0,24080.0,0.0,24080.0,,,,,,,,,
2130,91900143.0,251847,310,1,,Transporter8,Vehicle3476,Transferred,37880.0,15300.0,22580.0,0.0,22580.0,,,,,,,,,
2130,91900143.0,251862,210,1,,Transporter8,Vehicle2989,Transferred,31360.0,14220.0,17140.0,0.0,17140.0,,,,,,,,,
2131,91900302.0,251852,220,1,,Transporter8,Vehicle6708,Transferred,27800.0,16000.0,3806.0,75.0,3731.0,,,,,,,,,
2130,91900143.0,251852,210,2,,Transporter8,Vehicle6708,Transferred,27800.0,16000.0,1494.0,10.0,1484.0,,,,,,,,,
2160,91900143.0,251852,210,3,,Transporter8,Vehicle6708,Transferred,27800.0,16000.0,6500.0,0.0,6500.0,,,,,,,,,
2160,91900143.0,251833,150,1,,Transporter8,Vehicle3975,Transferred,31240.0,15140.0,4820.0,0.0,4820.0,,,,,,,,,
2142,91900302.0,251833,160,2,,Transporter8,Vehicle3975,Transferred,31240.0,15140.0,11280.0,0.0,11280.0,,,,,,,,,
2160,91900143.0,251847,310,1,,Transporter8,Vehicle6961,Transferred,36460.0,15620.0,20840.0,120.0,20720.0,,,,,,,,,
2130,91900143.0,251867,60,1,,Transporter8,Vehicle4214,Transferred,35280.0,14960.0,3910.0,80.0,3830.0,,,,,,,,,
2160,91900143.0,251867,60,2,,Transporter8,Vehicle4214,Transferred,35280.0,14960.0,6910.0,0.0,6910.0,,,,,,,,,
2130,91900143.0,251867,60,3,,Transporter8,Vehicle4214,Transferred,35280.0,14960.0,5740.0,26.0,5714.0,,,,,,,,,
2145,91900146.0,251868,160,4,,Transporter8,Vehicle4214,Transferred,35280.0,14960.0,290.0,0.0,290.0,,,,,,,,,
2134,91900146.0,251868,160,5,,Transporter8,Vehicle4214,Transferred,35280.0,14960.0,2690.0,8.0,2682.0,,,,,,,,,
2135,91900160.0,255718,10,6,,Transporter8,Vehicle4214,Transferred,35280.0,14960.0,780.0,2.0,778.0,,,,,,,,,
2160,91900143.0,251864,110,1,,Transporter8,Vehicle6962,Transferred,35160.0,15880.0,5230.0,45.0,5185.0,,,,,,,,,
2145,91900146.0,255720,10,2,,Transporter8,Vehicle6962,Transferred,35160.0,15880.0,2200.0,0.0,2200.0,,,,,,,,,
2142,91900302.0,251864,120,3,,Transporter8,Vehicle6962,Transferred,35160.0,15880.0,2950.0,0.0,2950.0,,,,,,,,,
2130,91900143.0,251864,110,4,,Transporter8,Vehicle6962,Transferred,35160.0,15880.0,8900.0,20.0,8880.0,,,,,,,,,
2182,91901201.0,254557,10,1,,Transporter8,Vehicle3921,Transferred,40960.0,30960.0,10000.0,0.0,10000.0,,,,,,,,,
2182,91901201.0,255059,10,1,,Transporter8,Vehicle3921,Transferred,40960.0,25640.0,15320.0,0.0,15320.0,,,,,,,,,
2130,91900143.0,251862,210,1,,Transporter8,Vehicle6963,Transferred,30340.0,14480.0,15860.0,0.0,15860.0,,,,,,,,,
2182,91901201.0,254362,40,1,,Transporter8,Vehicle6964,Transferred,40000.0,36240.0,3760.0,0.0,3760.0,,,,,,,,,
2182,91901201.0,254557,10,1,,Transporter8,Vehicle6964,Transferred,40000.0,29960.0,10040.0,0.0,10040.0,,,,,,,,,
2182,91901201.0,254575,40,1,,Transporter8,Vehicle6964,Transferred,40000.0,29820.0,10180.0,0.0,10180.0,,,,,,,,,
2131,91900302.0,251831,280,1,,Transporter8,Vehicle4162,Transferred,34920.0,15520.0,19400.0,0.0,19400.0,,,,,,,,,
2160,91900143.0,251828,210,1,,Transporter8,Vehicle3990,Transferred,37660.0,15180.0,22480.0,80.0,22400.0,,,,,,,,,
2130,91900143.0,251828,210,1,,Transporter8,Vehicle5850,Transferred,29180.0,16480.0,12700.0,0.0,12700.0,,,,,,,,,
2133,91900871.0,255479,10,1,,Transporter8,Vehicle6964,Transferred,37680.0,16000.0,21680.0,0.0,21680.0,,,,,,,,,
2142,91900302.0,251862,230,1,,Transporter8,Vehicle4420,Transferred,31520.0,13980.0,17540.0,0.0,17540.0,,,,,,,,,
2132,91900330.0,251862,240,1,,Transporter8,Vehicle6668,Transferred,33620.0,15040.0,17560.0,260.0,17300.0,,,,,,,,,
2130,91900143.0,251862,210,2,,Transporter8,Vehicle6668,Transferred,33620.0,15040.0,1020.0,20.0,1000.0,,,,,,,,,
2153,91900170.0,253981,10,1,,Transporter8,Vehicle6717,Transferred,31260.0,20320.0,10940.0,0.0,10940.0,,,,,,,,,
2160,91900143.0,252302,60,1,,Transporter8,Vehicle6965,Transferred,38740.0,14240.0,16900.0,148.0,16752.0,,,,,,,,,
2130,91900143.0,252302,60,2,,Transporter8,Vehicle6965,Transferred,38740.0,14240.0,2400.0,120.0,2280.0,,,,,,,,,
2130,91900143.0,252302,60,3,,Transporter8,Vehicle6965,Transferred,38740.0,14240.0,5200.0,120.0,5080.0,,,,,,,,,
2144,91900871.0,255479,10,1,,Transporter8,Vehicle6964,Transferred,40260.0,31500.0,8200.0,0.0,8200.0,,,,,,,,,
2157,91900296.0,254362,30,1,,Transporter8,Vehicle6964,Transferred,40260.0,35840.0,4420.0,0.0,4420.0,,,,,,,,,
2182,91901201.0,254362,40,1,,Transporter8,Vehicle6964,Transferred,40260.0,35980.0,4280.0,0.0,4280.0,,,,,,,,,
2182,91901201.0,254685,10,1,,Transporter8,Vehicle6964,Transferred,40260.0,33520.0,7360.0,0.0,7360.0,,,,,,,,,
2160,91900143.0,251828,210,1,,Transporter8,Vehicle3990,Transferred,33320.0,15140.0,18180.0,80.0,18100.0,,,,,,,,,
2130,91900143.0,251845,160,1,,Transporter8,Vehicle5601,Transferred,35820.0,15520.0,20300.0,0.0,20300.0,,,,,,,,,
2130,91900143.0,251845,160,1,,Transporter8,Vehicle6014,Transferred,34140.0,14980.0,3920.0,180.0,3740.0,,,,,,,,,
2143,91900330.0,251845,170,2,,Transporter8,Vehicle6014,Transferred,34140.0,14980.0,4320.0,0.0,4320.0,,,,,,,,,
2142,91900302.0,255421,10,3,,Transporter8,Vehicle6014,Transferred,34140.0,14980.0,3840.0,0.0,3840.0,,,,,,,,,
2144,91900871.0,251845,180,4,,Transporter8,Vehicle6014,Transferred,34140.0,14980.0,7080.0,0.0,7080.0,,,,,,,,,
2130,91900143.0,252302,60,1,,Transporter8,Vehicle6966,Transferred,38040.0,14820.0,620.0,20.0,600.0,,,,,,,,,
2130,91900143.0,252302,60,2,,Transporter8,Vehicle6966,Transferred,38040.0,14820.0,9800.0,220.0,9580.0,,,,,,,,,
2160,91900143.0,252302,60,3,,Transporter8,Vehicle6966,Transferred,38040.0,14820.0,12800.0,80.0,12720.0,,,,,,,,,
2182,91901201.0,254685,10,1,,Transporter8,Vehicle6967,Transferred,40480.0,39000.0,1480.0,0.0,1480.0,,,,,,,,,
2182,91901201.0,254971,10,1,,Transporter8,Vehicle6967,Transferred,40480.0,35700.0,4780.0,0.0,4780.0,,,,,,,,,
2182,91901201.0,255388,10,1,,Transporter8,Vehicle6967,Transferred,40480.0,37200.0,3280.0,0.0,3280.0,,,,,,,,,
2182,91901201.0,255059,10,1,,Transporter8,Vehicle6967,Transferred,40480.0,25520.0,14960.0,0.0,14960.0,,,,,,,,,
2160,91900143.0,251828,210,1,,Transporter8,Vehicle3646,Transferred,38780.0,15080.0,23700.0,80.0,23620.0,,,,,,,,,
2130,91900143.0,251828,210,1,,Transporter8,Vehicle2194,Transferred,28320.0,16400.0,11920.0,0.0,11920.0,,,,,,,,,
2130,91900143.0,251864,110,1,,Transporter8,Vehicle6968,Transferred,39760.0,16180.0,23580.0,0.0,23580.0,,,,,,,,,
2130,91900143.0,255498,10,1,,Transporter8,Vehicle2999,Transferred,35760.0,14900.0,6200.0,10.0,6190.0,,,,,,,,,
2130,91900143.0,255498,10,2,,Transporter8,Vehicle2999,Transferred,35760.0,14900.0,14660.0,320.0,14340.0,,,,,,,,,
2130,91900143.0,251862,210,1,,Transporter8,Vehicle6969,Transferred,31760.0,14160.0,17600.0,400.0,17200.0,,,,,,,,,
2130,91900143.0,251862,210,1,,Transporter8,Vehicle6224,Transferred,25880.0,15040.0,10840.0,360.0,10480.0,,,,,,,,,
2160,91900143.0,251828,210,1,,Transporter8,Vehicle3990,Transferred,38900.0,15040.0,23860.0,80.0,23780.0,,,,,,,,,
2153,91900170.0,253741,70,1,,Transporter8,Vehicle4427,Transferred,36900.0,16720.0,4880.0,0.0,4880.0,,,,,,,,,
2153,91900170.0,255416,10,2,,Transporter8,Vehicle4427,Transferred,36900.0,16720.0,15300.0,0.0,15300.0,,,,,,,,,
2153,91900170.0,254565,30,1,,Transporter8,Vehicle6964,Transferred,37100.0,27820.0,9280.0,0.0,9280.0,,,,,,,,,
2153,91900170.0,254591,10,1,,Transporter8,Vehicle6964,Transferred,37100.0,29340.0,7760.0,0.0,7760.0,,,,,,,,,
2153,91900170.0,255202,10,1,,Transporter8,Vehicle6970,Transferred,37100.0,36020.0,1080.0,0.0,1080.0,,,,,,,,,
2153,91900170.0,255497,10,1,,Transporter8,Vehicle6964,Transferred,37100.0,34080.0,3020.0,0.0,3020.0,,,,,,,,,
2182,91901201.0,254590,10,1,,Transporter8,Vehicle4162,Transferred,40020.0,31420.0,2990.0,0.0,2990.0,,,,,,,,,
2182,91901201.0,254590,20,2,,Transporter8,Vehicle4162,Transferred,40020.0,31420.0,5610.0,0.0,5610.0,,,,,,,,,
2182,91901201.0,254971,10,1,,Transporter8,Vehicle4162,Transferred,40020.0,31220.0,8800.0,0.0,8800.0,,,,,,,,,
2182,91901201.0,254982,10,1,,Transporter8,Vehicle4162,Transferred,40020.0,33060.0,6960.0,0.0,6960.0,,,,,,,,,
2130,91900143.0,254383,10,1,,Transporter8,Vehicle5850,Transferred,29220.0,16540.0,12680.0,0.0,12680.0,,,,,,,,,
2130,91900143.0,254410,10,1,,Transporter8,Vehicle6218,Transferred,32600.0,14700.0,17900.0,0.0,17900.0,,,,,,,,,
2160,91900143.0,254383,10,1,,Transporter8,Vehicle3990,Transferred,33580.0,15000.0,5820.0,80.0,5740.0,,,,,,,,,
2142,91900302.0,254383,20,2,,Transporter8,Vehicle3990,Transferred,33580.0,15000.0,12760.0,0.0,12760.0,,,,,,,,,
2146,91900160.0,254416,40,1,,Transporter8,Vehicle5591,Transferred,30420.0,15180.0,1000.0,0.0,1000.0,,,,,,,,,
2160,91900143.0,254416,10,2,,Transporter8,Vehicle5591,Transferred,30420.0,15180.0,14240.0,0.0,14240.0,,,,,,,,,
2130,91900143.0,254681,10,1,,Transporter8,Vehicle6387,Transferred,33200.0,13680.0,4400.0,80.0,4320.0,,,,,,,,,
2146,91900160.0,254681,30,2,,Transporter8,Vehicle6387,Transferred,33200.0,13680.0,15120.0,180.0,14940.0,,,,,,,,,
2130,91900143.0,254383,10,1,,Transporter8,Vehicle5850,Transferred,32140.0,16440.0,15700.0,0.0,15700.0,,,,,,,,,
2160,91900143.0,254383,10,1,,Transporter8,Vehicle3990,Transferred,38560.0,14940.0,23620.0,80.0,23540.0,,,,,,,,,
2150,91900170.0,253741,70,1,,Transporter8,Vehicle4123,Transferred,40200.0,16360.0,20120.0,0.0,20120.0,,,,,,,,,
2150,91900170.0,255704,10,2,,Transporter8,Vehicle4123,Transferred,40200.0,16360.0,3720.0,0.0,3720.0,,,,,,,,,
2160,91900143.0,255585,10,1,,Transporter8,Vehicle6971,Transferred,39240.0,14740.0,12300.0,100.0,12200.0,,,,,,,,,
2130,91900143.0,255585,10,2,,Transporter8,Vehicle6971,Transferred,39240.0,14740.0,12200.0,408.0,11792.0,,,,,,,,,
2155,91900296.0,254082,40,1,,Transporter8,Vehicle3313,Transferred,25300.0,13200.0,12100.0,0.0,12100.0,,,,,,,,,
2130,91900143.0,254423,10,1,,Transporter8,Vehicle4678,Transferred,20680.0,14680.0,6000.0,0.0,6000.0,,,,,,,,,
2160,91900143.0,254383,10,1,,Transporter8,Vehicle3646,Transferred,33520.0,15300.0,18220.0,80.0,18140.0,,,,,,,,,
2144,91900871.0,255968,10,1,,Transporter8,Vehicle1882,Transferred,31800.0,14920.0,4220.0,0.0,4220.0,,,,,,,,,
2160,91900143.0,254423,10,2,,Transporter8,Vehicle1882,Transferred,31800.0,14920.0,12660.0,0.0,12660.0,,,,,,,,,
2130,91900143.0,254383,10,1,,Transporter8,Vehicle6062,Transferred,26880.0,16600.0,10280.0,0.0,10280.0,,,,,,,,,
2130,91900143.0,254450,10,1,,Transporter8,Vehicle5372,Transferred,20840.0,10760.0,3800.0,48.0,3752.0,,,,,,,,,
2160,91900143.0,254450,10,2,,Transporter8,Vehicle5372,Transferred,20840.0,10760.0,6280.0,0.0,6280.0,,,,,,,,,
2159,91900296.0,254082,40,1,,Transporter8,Vehicle5867,Transferred,25800.0,14500.0,3467.0,0.0,3467.0,,,,,,,,,
2155,91900296.0,254082,60,2,,Transporter8,Vehicle5867,Transferred,25800.0,14500.0,7833.0,0.0,7833.0,,,,,,,,,
2153,91900170.0,255704,10,1,,Transporter8,Vehicle144,Transferred,29140.0,16920.0,12220.0,0.0,12220.0,,,,,,,,,
2130,91900143.0,254437,10,1,,Transporter8,Vehicle1020,Transferred,25660.0,15980.0,9680.0,0.0,9680.0,,,,,,,,,
2130,91900143.0,254437,10,1,,Transporter8,Vehicle5936,Transferred,25920.0,16080.0,9840.0,0.0,9840.0,,,,,,,,,
2182,91901201.0,254565,10,1,,Transporter8,Vehicle5850,Transferred,37660.0,30730.0,6930.0,0.0,6930.0,,,,,,,,,
2182,91901201.0,254590,20,1,,Transporter8,Vehicle5850,Transferred,37660.0,23510.0,14150.0,0.0,14150.0,,,,,,,,,
2151,91901201.0,255247,20,1,,Transporter8,Vehicle5850,Transferred,33340.0,27340.0,6000.0,0.0,6000.0,,,,,,,,,
2151,91901201.0,255247,20,1,,Transporter8,Vehicle5850,Transferred,33340.0,29540.0,3800.0,6.0,3794.0,,,,,,,,,
2153,91900170.0,255497,10,1,,Transporter8,Vehicle5850,Transferred,33340.0,31620.0,1720.0,180.0,1540.0,,,,,,,,,
2153,91900170.0,255497,10,1,,Transporter8,Vehicle5850,Transferred,33340.0,29460.0,3880.0,0.0,3880.0,,,,,,,,,
2151,91901201.0,255247,20,1,,Transporter8,Vehicle5850,Transferred,33340.0,31980.0,1360.0,0.0,1360.0,,,,,,,,,
2130,91900143.0,254423,10,1,,Transporter8,Vehicle6716,Transferred,20520.0,12960.0,7560.0,0.0,7560.0,,,,,,,,,
2144,91900871.0,254383,30,1,,Transporter8,Vehicle3646,Transferred,38620.0,15260.0,15360.0,0.0,15360.0,,,,,,,,,
2160,91900143.0,254383,10,2,,Transporter8,Vehicle3646,Transferred,38620.0,15260.0,8000.0,80.0,7920.0,,,,,,,,,
2140,91900152.0,253293,160,1,,Transporter8,Vehicle6972,Transferred,41700.0,16760.0,24940.0,0.0,24940.0,,,,,,,,,
2130,91900143.0,255996,10,1,,Transporter8,Vehicle6154,Transferred,41040.0,16400.0,24640.0,0.0,24640.0,,,,,,,,,
2130,91900143.0,254383,10,1,,Transporter8,Vehicle3921,Transferred,28980.0,17000.0,11980.0,0.0,11980.0,,,,,,,,,
2140,91900152.0,253293,160,1,,Transporter8,Vehicle4481,Transferred,41260.0,16220.0,25040.0,0.0,25040.0,,,,,,,,,
2140,91900152.0,253293,160,1,,Transporter8,Vehicle4015,Transferred,41260.0,16360.0,24900.0,0.0,24900.0,,,,,,,,,
2130,91900143.0,254389,10,1,,Transporter8,Vehicle217,Transferred,25440.0,17580.0,7860.0,0.0,7860.0,,,,,,,,,
2140,91900152.0,253293,160,1,,Transporter8,Vehicle6869,Transferred,41300.0,16220.0,25080.0,0.0,25080.0,,,,,,,,,
2140,91900152.0,253293,160,1,,Transporter8,Vehicle6903,Transferred,38220.0,13220.0,25000.0,0.0,25000.0,,,,,,,,,
2140,91900152.0,253293,160,1,,Transporter8,Vehicle6973,Transferred,39820.0,14720.0,25100.0,0.0,25100.0,,,,,,,,,
2149,91900170.0,254082,100,1,,Transporter8,Vehicle5867,Transferred,25820.0,14460.0,3600.0,0.0,3600.0,,,,,,,,,
2149,91900170.0,255812,10,2,,Transporter8,Vehicle5867,Transferred,25820.0,14460.0,7760.0,0.0,7760.0,,,,,,,,,
2153,91900170.0,255060,10,1,,Transporter8,Vehicle3921,Transferred,38880.0,27020.0,11860.0,0.0,11860.0,,,,,,,,,
2151,91901201.0,255586,10,1,,Transporter8,Vehicle3921,Transferred,38880.0,28840.0,10040.0,0.0,10040.0,,,,,,,,,
2160,91900143.0,254383,10,1,,Transporter8,Vehicle3990,Transferred,37220.0,15200.0,9800.0,128.0,9672.0,,,,,,,,,
2142,91900302.0,254383,20,2,,Transporter8,Vehicle3990,Transferred,37220.0,15200.0,12220.0,0.0,12220.0,,,,,,,,,
2140,91900152.0,253293,160,1,,Transporter8,Vehicle5639,Transferred,38260.0,13160.0,25100.0,0.0,25100.0,,,,,,,,,
2130,91900143.0,254681,10,1,,Transporter8,Vehicle6293,Transferred,32420.0,15040.0,3177.0,120.0,3057.0,,,,,,,,,
2145,91900146.0,254681,50,2,,Transporter8,Vehicle6293,Transferred,32420.0,15040.0,11580.0,0.0,11580.0,,,,,,,,,
2130,91900143.0,254681,40,3,,Transporter8,Vehicle6293,Transferred,32420.0,15040.0,2623.0,0.0,2623.0,,,,,,,,,
2134,91900146.0,254387,10,1,,Transporter8,Vehicle217,Transferred,25200.0,17080.0,8120.0,0.0,8120.0,,,,,,,,,
2130,91900143.0,254383,10,1,,Transporter8,Vehicle3921,Transferred,27460.0,16920.0,10540.0,0.0,10540.0,,,,,,,,,
2130,91900143.0,254418,10,1,,Transporter8,Vehicle6974,Transferred,40420.0,14640.0,25780.0,0.0,25780.0,,,,,,,,,
2130,91900143.0,255585,10,1,,Transporter8,Vehicle6975,Transferred,39160.0,14680.0,3800.0,240.0,3560.0,,,,,,,,,
2130,91900143.0,255585,10,2,,Transporter8,Vehicle6975,Transferred,39160.0,14680.0,14380.0,264.0,14116.0,,,,,,,,,
2160,91900143.0,255585,10,3,,Transporter8,Vehicle6975,Transferred,39160.0,14680.0,6300.0,54.0,6246.0,,,,,,,,,
2140,91900152.0,253293,160,1,,Transporter8,Vehicle6895,Transferred,37940.0,13200.0,24740.0,0.0,24740.0,,,,,,,,,
2149,91900170.0,255812,10,1,,Transporter8,Vehicle3313,Transferred,23680.0,13140.0,10540.0,0.0,10540.0,,,,,,,,,
2140,91900152.0,253293,160,1,,Transporter8,Vehicle6976,Transferred,39800.0,14780.0,25020.0,0.0,25020.0,,,,,,,,,
2182,91901201.0,255972,10,1,,Transporter8,Vehicle3921,Transferred,40080.0,16920.0,23160.0,0.0,23160.0,,,,,,,,,
2130,91900143.0,254423,10,1,,Transporter8,Vehicle3724,Transferred,19860.0,12040.0,7820.0,0.0,7820.0,,,,,,,,,
2182,91901201.0,254565,10,1,,Transporter8,Vehicle3921,Transferred,41160.0,22480.0,30.0,0.0,30.0,,,,,,,,,
2182,91901201.0,254565,20,1,,Transporter8,Vehicle3921,Transferred,41160.0,35600.0,30.0,0.0,30.0,,,,,,,,,
2130,91900143.0,255585,10,1,,Transporter8,Vehicle6977,Transferred,38500.0,14500.0,4200.0,260.0,3940.0,,,,,,,,,
2130,91900143.0,255585,10,2,,Transporter8,Vehicle6977,Transferred,38500.0,14500.0,13200.0,264.0,12936.0,,,,,,,,,
2160,91900143.0,255585,10,3,,Transporter8,Vehicle6977,Transferred,38500.0,14500.0,6600.0,50.0,6550.0,,,,,,,,,
2130,91900143.0,254417,10,1,,Transporter8,Vehicle369,Transferred,37960.0,15720.0,22240.0,0.0,22240.0,,,,,,,,,
2160,91900143.0,254383,10,1,,Transporter8,Vehicle3990,Transferred,35680.0,15140.0,20540.0,112.0,20428.0,,,,,,,,,
2130,91900143.0,254389,10,1,,Transporter8,Vehicle120,Transferred,26700.0,17140.0,9560.0,0.0,9560.0,,,,,,,,,
2140,91900152.0,253293,160,1,,Transporter8,Vehicle6903,Transferred,38120.0,13280.0,24840.0,0.0,24840.0,,,,,,,,,
2160,91900143.0,254417,10,1,,Transporter8,Vehicle1967,Transferred,30480.0,15480.0,15000.0,0.0,15000.0,,,,,,,,,
2182,91901201.0,254922,10,1,,Transporter8,Vehicle65,Transferred,39980.0,27780.0,12200.0,0.0,12200.0,,,,,,,,,
2182,91901201.0,255972,10,1,,Transporter8,Vehicle65,Transferred,39980.0,27720.0,12260.0,0.0,12260.0,,,,,,,,,
2130,91900143.0,254416,10,1,,Transporter8,Vehicle2078,Transferred,40340.0,16840.0,23500.0,0.0,23500.0,,,,,,,,,
2130,91900143.0,254447,10,1,,Transporter8,Vehicle6978,Transferred,35760.0,15280.0,5300.0,10.0,5290.0,,,,,,,,,
2130,91900143.0,254447,10,2,,Transporter8,Vehicle6978,Transferred,35760.0,15280.0,1800.0,10.0,1790.0,,,,,,,,,
2144,91900871.0,256069,10,3,,Transporter8,Vehicle6978,Transferred,35760.0,15280.0,1620.0,0.0,1620.0,,,,,,,,,
2160,91900143.0,254447,10,4,,Transporter8,Vehicle6978,Transferred,35760.0,15280.0,4900.0,0.0,4900.0,,,,,,,,,
2142,91900302.0,254447,20,5,,Transporter8,Vehicle6978,Transferred,35760.0,15280.0,4860.0,0.0,4860.0,,,,,,,,,
2143,91900330.0,254447,30,6,,Transporter8,Vehicle6978,Transferred,35760.0,15280.0,2000.0,0.0,2000.0,,,,,,,,,
2155,91900296.0,254082,60,1,,Transporter8,Vehicle6684,Transferred,25720.0,14520.0,11200.0,0.0,11200.0,,,,,,,,,
2160,91900143.0,254437,10,1,,Transporter8,Vehicle2520,Transferred,31860.0,15000.0,14860.0,0.0,14860.0,,,,,,,,,
2143,91900330.0,256070,10,2,,Transporter8,Vehicle2520,Transferred,31860.0,15000.0,2000.0,0.0,2000.0,,,,,,,,,
2182,91901201.0,256094,10,1,,Transporter8,Vehicle2078,Transferred,40880.0,27020.0,13860.0,0.0,13860.0,,,,,,,,,
2182,91901201.0,254575,10,1,,Transporter8,Vehicle2078,Transferred,40880.0,30680.0,10200.0,0.0,10200.0,,,,,,,,,
2130,91900143.0,254437,10,1,,Transporter8,Vehicle1334,Transferred,27800.0,16340.0,11460.0,0.0,11460.0,,,,,,,,,
2130,91900143.0,254682,10,1,,Transporter8,Vehicle6979,Transferred,39240.0,14900.0,1080.0,0.0,1080.0,,,,,,,,,
2130,91900143.0,254682,40,2,,Transporter8,Vehicle6979,Transferred,39240.0,14900.0,23260.0,400.0,22860.0,,,,,,,,,
2130,91900143.0,254423,10,1,,Transporter8,Vehicle4796,Transferred,18900.0,12560.0,6340.0,0.0,6340.0,,,,,,,,,
2143,91900330.0,254424,30,1,,Transporter8,Vehicle6980,Transferred,32440.0,24140.0,900.0,0.0,900.0,,,,,,,,,
2144,91900871.0,254424,20,2,,Transporter8,Vehicle6980,Transferred,32440.0,24140.0,700.0,0.0,700.0,,,,,,,,,
2142,91900302.0,256077,10,3,,Transporter8,Vehicle6980,Transferred,32440.0,24140.0,400.0,0.0,400.0,,,,,,,,,
